objectID,date,old_date,unconverted_date,weekday,unixtimestamp,batch,noinbatch,contents,sender,senderimgurl,textimgurl,notes
9984203,12/16/16 8:20 PM,2016-12-16 20:20:28,null,Friday,1481919628,DCNF,1,Talked with [redacted] follow up first thing Mon,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-01.png,null
9984202,12/18/16 9:11 AM,2016-12-18 09:11:46,null,Sunday,1482052306,DCNF,2,There is no way he goes to london and it doesn't come up.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-02.png,null
9984201,1/3/17 6:58 PM,2017-01-03 18:58:07,null,Tuesday,1483469887,DCNF,3,"Forgot one thing I wanted to mention - CG is having a briefing to the US Atty on Fri. I think Bill got us invited via SAC, at least for the firat 10 mimutes, we want to frame the case in the context of everything. Wanted to [garbled text]",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-03.png,null
9984200,1/3/17 7:20 PM,2017-01-03 19:20:35,null,Tuesday,1483471235,DCNF,4,Well sh*t. Sorry Also ran into Andy in the garage. Sometimes I'm so God damn stupid awkward it's embarrassing. It kills me.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-04.png,null
9984199,1/3/17 7:38 PM,2017-01-03 19:38:53,null,Tuesday,1483472333,DCNF,5,"Why, what happened?",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-05.png,null
9984198,1/3/17 8:03 PM,2017-01-03 20:03:21,null,Tuesday,1483473801,DCNF,6,To andy,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-06.png,null
9984197,1/3/17 8:03 PM,2017-01-05 11:57:52,null,Tuesday,1483617472,DCNF,7,"Just called your desk. Sorry, crazy morning.",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-07.png,null
9984196,1/5/17 11:58 AM,2017-01-05 11:58:29,null,Thursday,1483617509,DCNF,8,K. Walking back call you in 30 sec,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-08.png,null
9984195,1/11/17 8:28 AM,2017-01-11 08:28:00,null,Wednesday,1484123280,DCNF,9,I can obviously talk if you want,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-09.png,null
9984194,1/11/17 8:52 AM,2017-01-11 08:52:00,null,Wednesday,1484124720,DCNF,10,Ok I am inexplicably f*king waiting to get into the building,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-10.png,null
9984193,1/13/17 12:00 AM,2017-01-13 00:00:54,null,Friday,1484265654,DCNF,11,"Just talked to Agency, can I talk to you Andy Jim?",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-11.png,null
9984192,1/13/17 9:17 PM,2017-01-13 21:17:00,null,Friday,1484342220,DCNF,12,Wrong!,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-12.png,null
9984191,1/13/17 9:18 PM,2017-01-13 21:18:00,null,Friday,1484342280,DCNF,13,Ok Donald,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-13.png,null
9984190,1/14/17 9:11 AM,2017-01-14 09:11:00,null,Saturday,1484385060,DCNF,14,"Btw, see email. Team.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795466/all_messages_split_to_14000_4_content_only-00-14.png,null
9984189,1/23/17 6:45 AM,2017-01-23 06:45:42,null,Sunday,1485153942,DCNF,15,"I can feel my heart beating harder, I'm so stressed out about all the ways this has the potential to go fully off the rails.",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795468/all_messages_split_to_14000_4_content_only-00-15.png,null
9984188,1/23/17 6:56 AM,2017-01-23 06:56:28,null,Monday,1485154588,DCNF,16,"I know. I just talked with John, we're getting together as soon as I get in to finish that write up for Andy this morning. I reminded John about how I had told Bill and the entire group that we should wait 30 to 60 days after the inauguration to change how were managing this stuff. As it is, he went ahead, and everything is completely falling off the rails. I think our stuff is good on our cases, but I have no hope or understanding about what they're doing on Jens side of the house. [redacted]",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795468/all_messages_split_to_14000_4_content_only-00-16.png,null
9984187,1/23/17 8:23 AM,2017-01-23 08:23:28,null,Monday,1485159808,DCNF,17,Hope Hicks - Wikipedia https://en.m.wikipedia.org/wiki/Hope_Hicks,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795468/all_messages_split_to_14000_4_content_only-00-17.png,null
9984186,1/23/17 12:12 PM,2017-01-23 12:12:16,null,Monday,1485173536,DCNF,18,Need to talk to you when you are done re [redacted],Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795468/all_messages_split_to_14000_4_content_only-00-18.png,null
9984185,1/23/17 3:46 PM,2017-01-23 15:46:40,null,Monday,1485186400,DCNF,19,Did bill send the [redacted] lhm?,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795468/all_messages_split_to_14000_4_content_only-00-19.png,null
9984184,1/24/17 11:19 AM,2017-01-24 11:19:00,null,Tuesday,1485256740,DCNF,20,I don't think the concern is you being there. The,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795468/all_messages_split_to_14000_4_content_only-00-20.png,null
9984183,1/24/17 11:22 AM,2017-01-24 11:22:00,null,Tuesday,1485256920,DCNF,21,You should def sit in! Just if the desire is to h,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795469/all_messages_split_to_14000_4_content_only-00-21.png,null
9984182,1/24/17 12:12 PM,2017-01-24 12:12:00,null,Tuesday,1485259920,DCNF,22,Good luck with her in there!,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795469/all_messages_split_to_14000_4_content_only-00-22.png,null
9984181,1/24/17 12:12 PM,2017-01-24 12:12:24,null,Tuesday,1485259944,DCNF,23,And that right there is the populist appeal of my leadership style!,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795469/all_messages_split_to_14000_4_content_only-00-23.png,null
9984180,1/25/17 7:21 AM,2017-01-25 07:21:55,null,Wednesday,1485328915,DCNF,24,Perfect. Sounds like you did it just right. And [redacted] would LOVE that. And it would be awesome for him.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795470/all_messages_split_to_14000_4_content_only-00-24.png,null
9984179,1/25/17 7:24 AM,2017-01-25 07:24:54,null,Wednesday,1485329094,DCNF,25,"Jr and he were talking about D and DD travel so it was the perfect opportunity to mention. Yeah, I know he will. I'm excited to tell him. He's going to be really grateful. Our relationship is really quite a special one. We really truly look out for each other. Him and my bonus, me and this, or other things he finds really hard to talk about bc of his personality, deference to andy, etc",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795470/all_messages_split_to_14000_4_content_only-00-25.png,null
9984178,1/25/17 7:31 AM,2017-01-25 07:31:43,null,Wednesday,1485329503,DCNF,26,You two need to talk about what you're doing in 13 months… And I'm SO late. No way I get out the door before 8…,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795470/all_messages_split_to_14000_4_content_only-00-26.png,null
9984177,1/25/17 7:32 AM,2017-01-25 07:32:30,null,Wednesday,1485329550,DCNF,27,I hope you stay. Is there any way you stay? And I can't help but get the feeling JB may leave well before the D....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795470/all_messages_split_to_14000_4_content_only-00-27.png,null
9984176,1/25/17 7:32 AM,2017-01-25 07:32:46,null,Wednesday,1485329566,DCNF,28,"Yeah, yeah, yeah... Sheesh! I'm almost done! Just have to go wrestle the stinker now...",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795470/all_messages_split_to_14000_4_content_only-00-28.png,null
9984175,1/27/17 9:32 AM,2017-01-27 09:32:28,null,Friday,1485509548,DCNF,29,"You should cry. It's positive. It's awesome you're there. And yeah, you could, with 1.1. Or you could settle for 500 and not work crazy sick hours. All that really p*sses me off. I don't know why I simply can't be happy for him. I think it's my sense of injustice about it.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795471/all_messages_split_to_14000_4_content_only-00-29.png,null
9984174,1/27/17 11:03 PM,2017-01-27 23:03:25,null,Friday,1485558205,DCNF,30,It begins... NYTimes: Russian Charged With Treason Worked in Office Linked to Election Hacking Russian Charged With Treason Worked in Office Linked to Election Hacking https://nyti_ms/2iFJaoO,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795471/all_messages_split_to_14000_4_content_only-00-30.png,null
9984173,1/28/17 10:23 AM,2017-01-28 10:23:00,null,Saturday,1485598980,DCNF,31,"I'm happy to do that as,",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795471/all_messages_split_to_14000_4_content_only-00-31.png,null
9984172,1/28/17 10:23 AM,2017-01-28 10:23:33,null,Saturday,1485599013,DCNF,32,You could feel it coming in the air yesterday for some reason. That's why had my guy come in and give me a deep dive on rhe white board yesterday. Probably wasn't wasted effort.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795471/all_messages_split_to_14000_4_content_only-00-32.png,null
9984171,2/3/17 6:19 AM,2017-02-03 06:19:10,null,Friday,1486102750,DCNF,33,Nothing like a 4:00 am email that British [redacted] needs to talk urgently. I'm on the road in 10....,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795472/all_messages_split_to_14000_4_content_only-00-33.png,null
9984170,2/4/17 3:56 PM,2017-02-04 15:56:00,null,Friday,1486223760,DCNF,34,Music from banned countries? Not following. Like A,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795472/all_messages_split_to_14000_4_content_only-00-34.png,null
9984169,2/4/17 3:57 PM,2017-02-04 15:57:00,null,Friday,1486223820,DCNF,35,"Yes, from the visa ban countries. Iran, Syria, etc",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795472/all_messages_split_to_14000_4_content_only-00-35.png,null
9984168,2/4/17 3:58 PM,2017-02-04 15:58:00,null,Saturday,1486223880,DCNF,36,"Oh. Got it. Amazing you recognize songs. Thats re,",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795472/all_messages_split_to_14000_4_content_only-00-36.png,null
9984167,2/4/17 8:19 PM,2017-02-04 20:19:00,null,Saturday,1486239540,DCNF,37,"Ha, did not realize that [redacted] is one of the ausas",Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795473/all_messages_split_to_14000_4_content_only-00-37.png,null
9984166,2/4/17 8:42 PM,2017-02-04 20:42:00,null,Saturday,1486240920,DCNF,38,And hi,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795473/all_messages_split_to_14000_4_content_only-00-38.png,null
9984165,2/4/17 8:42 PM,2017-02-04 20:42:00,null,Saturday,1486240920,DCNF,39,Small world. [redacted] was in their scif working on,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795473/all_messages_split_to_14000_4_content_only-00-39.png,null
9984164,2/5/17 7:48 AM,2017-02-05 07:48:49,null,Sunday,1486280929,DCNF,40,You think [redacted] would be interested in [redacted] or [redacted]?,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795473/all_messages_split_to_14000_4_content_only-00-40.png,null
9984163,2/5/17 7:59 AM,2017-02-05 07:59:15,null,Sunday,1486281555,DCNF,41,Hmm. Maybe. Depends in large part on what [redacted] decides to do. CT is his first love after all….,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795474/all_messages_split_to_14000_4_content_only-00-41.png,null
9984162,2/5/17 8:47 AM,2017-02-05 08:47:00,null,Sunday,1486284420,DCNF,42,You see the tweet about the Seattle judge?,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795474/all_messages_split_to_14000_4_content_only-00-42.png,null
9984161,2/5/17 8:48 AM,2017-02-05 08:48:00,null,Sunday,1486284480,DCNF,43,I did.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795474/all_messages_split_to_14000_4_content_only-00-43.png,null
9984160,2/5/17 12:28 PM,2017-02-05 12:28:55,null,Sunday,1486297735,DCNF,44,Check the red side from beth.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795474/all_messages_split_to_14000_4_content_only-00-44.png,null
9984159,2/5/17 1:20 PM,2017-02-05 13:20:00,null,Sunday,1486300800,DCNF,45,[garbled text] [redacted] [garbled text] Hi there. Work clearly n,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795474/all_messages_split_to_14000_4_content_only-00-45.png,null
9984158,2/6/17 5:53 PM,2017-02-06 17:53:33,null,Monday,1486403613,DCNF,46,Pete - I most certainly am not funning you. I do think you should be our attendee. The meeting is about the new Admin setting its strategy for the country that concerns you most (at least top two). The DD wants at least DAD attendance at all PCCs until further notice.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795475/all_messages_split_to_14000_4_content_only-00-46.png,null
9984157,2/6/17 5:57 PM,2017-02-06 17:57:00,null,Monday,1486403820,DCNF,47,I'm not conflating anything. I get those are two very differerent relationships.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795475/all_messages_split_to_14000_4_content_only-00-47.png,null
9984156,2/6/17 5:57 PM,2017-02-06 17:57:11,null,Monday,1486403831,DCNF,48,"Except this country is in Jen's branch, no mine. And she will be ALL OVER this. The trick will be to keep her from appointing herself to all such PCCs, regardless of topic. And she does need an IA from [redacted] to back bench her.",Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795475/all_messages_split_to_14000_4_content_only-00-48.png,null
9984155,2/6/17 6:22 PM,2017-02-06 18:22:00,null,Monday,1486405320,DCNF,49,And don't conflate my email to Bill with my gratitude for you. That's totally unfair.,Strzok,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796175/Strzok_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795475/all_messages_split_to_14000_4_content_only-00-49.png,null
9984154,2/6/17 6:22 PM,2017-02-06 18:22:59,null,Monday,1486405379,DCNF,50,I really don't understand how she has a monopoly on all work related to this country.,Page,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536796178/Page_round_300.png,https://res.cloudinary.com/dzuo8xgmx/image/upload/v1536795488/all_messages_split_to_14000_4_content_only-00-50.png,null
9984153,2/6/17 6:29 PM,2017-02-06 18:29:00,null,Saturday,1486405740,DCNF,51,"I think you're blowing this out if proportion. But if you want to be mad at me, so be it.",Strzok,,,null
9984152,2/6/17 6:29 PM,2017-02-06 18:29:16,null,Saturday,1486405756,DCNF,52,That's the way it breaks down. Sort of how I'm supposed to on the other one (don't ask me how she ended up going to DOD with Andy to brief that general).,Strzok,,,null
9984151,2/6/17 6:40 PM,2017-02-06 18:40:00,null,Saturday,1486406400,DCNF,53,"Sorry, just getting this.",Strzok,,,null
9984150,2/6/17 6:40 PM,2017-02-06 18:40:28,null,Saturday,1486406428,DCNF,54,"But, it seems that your sections would still work on her country sometimes, and vice versa. I don't understand how this organizational split makes any sense.",Page,,,null
9984149,2/6/17 6:42 PM,2017-02-06 18:42:00,null,Saturday,1486406520,DCNF,55,"Oh. And prepping Bill tonight to call Andy. Tack that somewhere in the second sentence, above.",Strzok,,,null
9984148,2/6/17 6:42 PM,2017-02-06 18:42:47,null,Saturday,1486406567,DCNF,56,"Only for espionage. And cyber. She has cp, and most importantly for this country, she has [redacted], which owns the program. I was heading up the influence stuff for a lot of reasons before she came on board.",Strzok,,,null
9984147,2/6/17 7:04 PM,2017-02-06 19:04:25,null,Saturday,1486407865,DCNF,57,You're right. I'm sure this country never engages in espionage. Or cyber.,Page,,,null
9984146,2/7/17 4:35 PM,2017-02-07 16:35:54,null,Saturday,1486485354,DCNF,58,No....,Strzok,,,null
9984145,2/7/17 5:46 PM,2017-02-07 17:46:09,null,Saturday,1486489569,DCNF,59,You ready? Don't want to leave until you're sure.,Strzok,,,null
9984144,2/7/17 6:44 PM,2017-02-07 18:44:08,null,Saturday,1486493048,DCNF,60,Is that you? Gonna make me even later....,Strzok,,,null
9984143,2/7/17 6:44 PM,2017-02-07 18:44:53,null,Saturday,1486493093,DCNF,61,Yes. Sorry.,Page,,,null
9984142,2/7/17 7:16 PM,2017-02-07 19:16:55,null,Saturday,1486495015,DCNF,62,null,Strzok,,,null
9984141,2/7/17 7:21 PM,2017-02-07 19:21:05,null,Saturday,1486495265,DCNF,63,"And dude! Got an email with notice of personnel action, making [redacted] more a year. Let's go crazy! That's much less than the 2-3% I thought we were supposed to get.",Strzok,,,null
9984140,2/7/17 7:21 PM,2017-02-07 19:21:33,null,Saturday,1486495293,DCNF,64,"How did convo re Jen go? And god, th[garbled text]",Page,,,null
9984139,2/8/17 7:02 PM,2017-02-08 19:02:37,null,Saturday,1486580557,DCNF,65,"Just heard from [redacted], he said he went ""up to Flynn's office"" and was unable to get valiu[garbled text]",Strzok,,,null
9984138,2/9/17 10:54 AM,2017-02-09 10:54:18,null,Saturday,1486637658,DCNF,66,Imsg?,Page,,,null
9984137,2/9/17 11:01 AM,2017-02-09 11:01:20,null,Saturday,1486638080,DCNF,67,"Yes, though I have an 11",Strzok,,,null
9984136,2/9/17 11:01 AM,2017-02-09 11:01:28,null,Saturday,1486638088,DCNF,68,Imsg is good all day,Strzok,,,null
9984135,2/9/17 11:01 AM,2017-02-09 11:01:58,null,Saturday,1486638118,DCNF,69,That's a LONG way to walk..nw or ne?,Strzok,,,null
9984134,2/9/17 11:02 AM,2017-02-09 11:02:16,null,Saturday,1486638136,DCNF,70,Nw,Page,,,null
9984133,2/9/17 2:51 PM,2017-02-09 14:51:39,null,Saturday,1486651899,DCNF,71,You want food?,Strzok,,,null
9984132,2/9/17 2:56 PM,2017-02-09 14:56:06,null,Saturday,1486652166,DCNF,72,Hit me here when you're done,Strzok,,,null
9984131,2/9/17 3:12 PM,2017-02-09 15:12:59,null,Saturday,1486653179,DCNF,73,Should be ready in 10.,Page,,,null
9984130,2/9/17 3:13 PM,2017-02-09 15:13:53,null,Saturday,1486653233,DCNF,74,"Ok pls don't be late, I have a 345, though that should be enough time.",Strzok,,,null
9984129,2/9/17 3:24 PM,2017-02-09 15:24:18,null,Saturday,1486653858,DCNF,75,null,Strzok,,,null
9984128,2/9/17 11:20 PM,2017-02-09 23:20:42,null,Saturday,1486682442,DCNF,76,null,Page,,,null
9984127,2/13/17 6:36 AM,2017-02-13 06:36:20,null,Saturday,1486967780,DCNF,77,null,Strzok,,,null
9984126,2/13/17 7:57 AM,2017-02-13 07:57:31,null,Saturday,1486972651,DCNF,78,null,Strzok,,,null
9984125,2/13/17 7:57 AM,2017-02-13 07:57:52,null,Saturday,1486972672,DCNF,79,null,Strzok,,,null
9984124,2/13/17 7:57 AM,2017-02-13 07:57:56,null,Saturday,1486972676,DCNF,80,null,Page,,,null
9984123,2/13/17 7:58 AM,2017-02-13 07:58:14,null,Saturday,1486972694,DCNF,81,null,Page,,,null
9984122,2/13/17 7:58 AM,2017-02-13 07:58:35,null,Saturday,1486972715,DCNF,82,null,Page,,,null
9984121,2/13/17 7:58 AM,2017-02-13 07:58:53,null,Saturday,1486972733,DCNF,83,null,Strzok,,,null
9984120,2/13/17 8:28 AM,2017-02-13 08:28:23,null,Saturday,1486974503,DCNF,84,null,Strzok,,,null
9984119,2/13/17 8:32 AM,2017-02-13 08:32:42,null,Saturday,1486974762,DCNF,85,null,Page,,,null
9984118,2/13/17 8:32 AM,2017-02-13 08:32:53,null,Saturday,1486974773,DCNF,86,null,Page,,,null
9984117,2/13/17 8:43 AM,2017-02-13 08:43:35,null,Saturday,1486975415,DCNF,87,null,Strzok,,,null
9984116,2/13/17 8:43 AM,2017-02-13 08:43:55,null,Saturday,1486975435,DCNF,88,null,Page,,,null
9984115,2/13/17 8:54 AM,2017-02-13 08:54:52,null,Saturday,1486976092,DCNF,89,null,Page,,,null
9984114,2/13/17 8:56 AM,2017-02-13 08:56:15,null,Saturday,1486976175,DCNF,90,null,Page,,,null
9984113,2/14/17 3:37 PM,2017-02-14 15:37:38,null,Saturday,1487086658,DCNF,91,null,Strzok,,,null
9984112,2/14/17 3:38 PM,2017-02-14 15:38:20,null,Saturday,1487086700,DCNF,92,null,Strzok,,,null
9984111,2/14/17 3:50 PM,2017-02-14 15:50:41,null,Saturday,1487087441,DCNF,93,null,Page,,,null
9984110,2/14/17 3:56 PM,2017-02-14 15:56:29,null,Saturday,1487087789,DCNF,94,null,Strzok,,,null
9984109,2/14/17 3:56 PM,2017-02-14 15:56:49,null,Saturday,1487087809,DCNF,95,null,Page,,,null
9984108,2/14/17 9:06 PM,2017-02-14 21:06:39,null,Saturday,1487106399,DCNF,96,null,Strzok,,,null
9984107,2/15/17 9:24 PM,2017-02-15 21:24:00,null,Saturday,1487193840,DCNF,97,null,Page,,,null
9984106,2/15/17 9:25 PM,2017-02-15 21:25:00,null,Saturday,1487193900,DCNF,98,null,Strzok,,,null
9984105,2/15/17 9:32 PM,2017-02-15 21:32:00,null,Saturday,1487194320,DCNF,99,null,Strzok,,,null
9984104,2/15/17 9:32 PM,2017-02-15 21:32:00,null,Saturday,1487194320,DCNF,100,null,Strzok,,,null
9984103,2/16/17 12:48 PM,2017-02-16 12:48:12,null,Saturday,1487249292,DCNF,101,null,Page,,,null
9984102,2/17/17 2:49 PM,2017-02-17 14:49:14,null,Saturday,1487342954,DCNF,102,null,Strzok,,,null
9984101,2/22/17 6:25 AM,2017-02-22 06:25:04,null,Saturday,1487744704,DCNF,103,null,Strzok,,,null
9984100,2/22/17 6:32 AM,2017-02-22 06:32:21,null,Saturday,1487745141,DCNF,104,null,Page,,,null
9984099,2/22/17 7:04 AM,2017-02-22 07:04:58,null,Saturday,1487747098,DCNF,105,null,Strzok,,,null
9984098,2/24/17 12:00 PM,2017-02-24 12:00:25,null,Saturday,1487937625,DCNF,106,null,Page,,,null
9984097,2/27/17 9:32 AM,2017-02-27 09:32:00,null,Saturday,1488187920,DCNF,107,null,Strzok,,,null
9984096,2/27/17 9:32 AM,2017-02-27 09:32:00,null,Saturday,1488187920,DCNF,108,null,Page,,,null
9984095,2/27/17 10:06 AM,2017-02-27 10:06:00,null,Saturday,1488189960,DCNF,109,null,Page,,,null
9984094,2/27/17 10:39 AM,2017-02-27 10:39:00,null,Saturday,1488191940,DCNF,110,null,Strzok,,,null
9984093,2/27/17 10:39 AM,2017-02-27 10:39:00,null,Saturday,1488191940,DCNF,111,null,Strzok,,,null
9984092,2/27/17 10:41 AM,2017-02-27 10:41:00,null,Saturday,1488192060,DCNF,112,null,Strzok,,,null
9984091,2/27/17 10:54 AM,2017-02-27 10:54:00,null,Saturday,1488192840,DCNF,113,null,Page,,,null
9984090,2/27/17 10:54 AM,2017-02-27 10:54:00,null,Saturday,1488192840,DCNF,114,null,Strzok,,,null
9984089,2/27/17 10:55 AM,2017-02-27 10:55:00,null,Saturday,1488192900,DCNF,115,null,Strzok,,,null
